Unique ID	Make	Model	Trim	VIN	Color	Mileage	Price	ImgUrl
6102996	Hyundai	Tucson	GL	KM8JT3AB5BU240634	Gray	95,800	$7,595	http://x-img.autorevo.com/2011-hyundai-tucson-naugatuck-ct-6102996/1621069-0-medium.jpg
6168850	Hyundai	Tucson	Limited	KM8JN12BX8U870669	Desert Sag	76,400	$7,495	http://x-img.autorevo.com/2008-hyundai-tucson-naugatuck-ct-6168850/1687224-1-medium.jpg
6092460	Hyundai	Veloster	N/A	KMHTC6AD8GU269046	Silver	25,500	$10,995	http://x-img.autorevo.com/2016-hyundai-veloster-naugatuck-ct-6092460/1609486-0-medium.jpg
6150175	Hyundai	Veloster	N/A	KMHTC6AD1DU111336	Black	60,300	$8,995	http://x-img.autorevo.com/2013-hyundai-veloster-naugatuck-ct-6150175/1668113-0-medium.jpg
6133254	Hyundai	Veracruz	Limited	KM8NUDCC5AU109096	Blue	105,100	$8,995	http://x-img.autorevo.com/2010-hyundai-veracruz-naugatuck-ct-6133254/1650384-0-medium.jpg
6127162	Infiniti	G35x	N/A	JNKCV51FX6M606839	Blue	71,200	$8,495	http://x-img.autorevo.com/2006-infiniti-g35-naugatuck-ct-6127162/1643998-0-medium.jpg
6120920	Infiniti	G37	Coupe x	JN1CV6EL2DM982751	Gray	77,100	$16,995	http://x-img.autorevo.com/2013-infiniti-g37-coupe-naugatuck-ct-6120920/1638567-0-medium.jpg
6103069	Infiniti	JX35	N/A	5N1AL0MM8DC329392	Green	33,900	$22,495	http://x-img.autorevo.com/2013-infiniti-jx35-naugatuck-ct-6103069/1621181-0-medium.jpg
6139805	Jeep	Cherokee	Latitude	1C4PJLCB3GW216362	White	28,700	$15,995	http://x-img.autorevo.com/2016-jeep-cherokee-naugatuck-ct-6139805/1657363-0-medium.jpg
6133015	Jeep	Cherokee	Latitude	1C4PJMCS7FW552570	Blue	45,700	$16,995	http://x-img.autorevo.com/2015-jeep-cherokee-naugatuck-ct-6133015/1650078-0-medium.jpg
6150438	Jeep	Cherokee	Latitude	1C4PJMCBXFW623079	Tan	57,300	$14,495	http://x-img.autorevo.com/2015-jeep-cherokee-naugatuck-ct-6150438/1668504-0-medium.jpg
6162439	Jeep	Cherokee	Latitude	1C4PJMCSXFW614995	Gray	88,300	$12,995	http://x-img.autorevo.com/2015-jeep-cherokee-naugatuck-ct-6162439/1680219-0-medium.jpg
6138813	Jeep	Cherokee	Latitude	1C4PJMCB0EW141056	White	19,500	$15,995	http://x-img.autorevo.com/2014-jeep-cherokee-naugatuck-ct-6138813/1656298-0-medium.jpg
6168011	Jeep	Cherokee	Latitude	1C4PJMCB1EW220381	Blue	19,800	$15,995	http://x-img.autorevo.com/2014-jeep-cherokee-naugatuck-ct-6168011/1686267-0-medium.jpg
6138745	Jeep	Cherokee	Latitude	1C4PJMCS5EW226734	Black	27,400	$15,995	http://x-img.autorevo.com/2014-jeep-cherokee-naugatuck-ct-6138745/1656210-0-medium.jpg
6149793	Jeep	Cherokee	Latitude	1C4PJMCS2EW147652	Gray	27,900	$15,995	http://x-img.autorevo.com/2014-jeep-cherokee-naugatuck-ct-6149793/1667958-0-medium.jpg
6150524	Jeep	Cherokee	Latitude	1C4PJMCB1EW240484	Gray	43,500	$14,495	http://x-img.autorevo.com/2014-jeep-cherokee-naugatuck-ct-6150524/1668588-0-medium.jpg
